call_id,arrival_time,wait_time_hr,wait_time_min,handle_time_hr,handle_time_min,total_time_min,agent_id,call_type,abandoned,sla_met,queue_at_arrival,day,hour,is_peak,long_wait
90288,1800.3217,0.0636,3.81,0.0401,2.4,6.22,2,Billing,0,1,2,226,8,0,1
90289,1800.3218,0.064,3.84,0.0197,1.18,5.03,1,General,0,1,2,226,8,0,1
90290,1800.3492,0.0564,3.38,0.0837,5.02,8.4,1,Billing,0,1,2,226,8,0,1
90291,1800.379,0.0463,2.78,0.0,0.0,2.78,0,Billing,1,0,2,226,8,0,1
90292,1800.3881,0.0372,2.23,0.0,0.0,2.23,0,Billing,1,0,2,226,8,0,1
90293,1800.4201,0.0052,0.31,0.0332,1.99,2.3,2,Account,0,1,2,226,8,0,0
90294,1800.4268,0.0316,1.9,0.0,0.0,1.9,0,Technical,1,0,2,226,8,0,0
90295,1800.5117,0.0,0.0,0.0296,1.78,1.78,2,Account,0,1,0,226,8,0,0
90296,1800.5219,0.0,0.0,0.0286,1.71,1.71,3,Account,0,1,1,226,8,0,0
90297,1800.544,0.0,0.0,0.0287,1.72,1.72,1,Account,0,1,1,226,8,0,0
90298,1800.5518,0.0,0.0,0.0192,1.15,1.15,2,Billing,0,1,1,226,8,0,0
90299,1800.5638,0.0,0.0,0.0533,3.2,3.2,3,Billing,0,1,2,226,8,0,0
90300,1800.5845,0.0,0.0,0.0618,3.71,3.71,2,Technical,0,1,1,226,8,0,0
90301,1800.593,0.0,0.0,0.0521,3.13,3.13,1,Technical,0,1,2,226,8,0,0
90302,1800.6144,0.0026,0.16,0.1013,6.08,6.24,3,Billing,0,1,2,226,8,0,0
90303,1800.6176,0.0276,1.66,0.0,0.0,1.66,0,Complaint,1,0,2,226,8,0,0
90304,1800.6308,0.0144,0.86,0.0456,2.73,3.6,1,Technical,0,1,2,226,8,0,0
90305,1800.6371,0.0092,0.55,0.0605,3.63,4.18,2,Account,0,1,2,226,8,0,0
90306,1800.6877,0.003,0.18,0.1021,6.13,6.31,1,Technical,0,1,2,226,8,0,0
90307,1800.7225,0.0,0.0,0.1101,6.6,6.6,2,Billing,0,1,1,226,8,0,0
90308,1800.7359,0.0,0.0,0.054,3.24,3.24,3,Technical,0,1,2,226,8,0,0
90309,1800.748,0.0419,2.51,0.064,3.84,6.35,3,Complaint,0,1,2,226,8,0,1
90310,1800.7839,0.0089,0.54,0.1185,7.11,7.64,1,Complaint,0,1,2,226,8,0,0
90311,1800.8073,0.0252,1.51,0.1035,6.21,7.73,2,Billing,0,1,2,226,8,0,0
90312,1800.8303,0.0235,1.41,0.0857,5.14,6.56,3,Technical,0,1,2,226,8,0,0
90313,1800.8462,0.0651,3.9,0.0,0.0,3.9,0,Billing,1,0,2,226,8,0,1
90314,1800.8859,0.0254,1.52,0.0288,1.73,3.25,1,Billing,0,1,2,226,8,0,0
90315,1800.8901,0.046,2.76,0.0,0.0,2.76,0,Technical,1,0,2,226,8,0,1
90316,1800.9297,0.0064,0.38,0.0251,1.5,1.89,2,General,0,1,2,226,8,0,0
90317,1800.9444,0.0,0.0,0.1179,7.07,7.07,3,Technical,0,1,1,226,8,0,0
90318,1800.9638,0.0,0.0,0.0967,5.8,5.8,1,Complaint,0,1,1,226,8,0,0
90319,1801.0294,0.0,0.0,0.0516,3.1,3.1,2,Technical,0,1,2,226,9,1,0
90320,1801.0405,0.02,1.2,0.0371,2.23,3.43,1,Billing,0,1,2,226,9,1,0
90321,1801.0625,0.0,0.0,0.0211,1.27,1.27,3,Billing,0,1,2,226,9,1,0
90322,1801.0773,0.0037,0.22,0.0394,2.37,2.59,2,Billing,0,1,2,226,9,1,0
90323,1801.131,0.0,0.0,0.0997,5.98,5.98,3,Technical,0,1,0,226,9,1,0
90324,1801.1443,0.0,0.0,0.0577,3.46,3.46,1,Complaint,0,1,1,226,9,1,0
90325,1801.1502,0.0,0.0,0.0227,1.36,1.36,2,Billing,0,1,2,226,9,1,0
90326,1801.1634,0.0095,0.57,0.1526,9.16,9.73,2,Complaint,0,1,2,226,9,1,0
90327,1801.2131,0.0,0.0,0.0465,2.79,2.79,1,Account,0,1,2,226,9,1,0
90328,1801.227,0.0036,0.22,0.07,4.2,4.42,3,Complaint,0,1,2,226,9,1,0
90329,1801.2302,0.0295,1.77,0.029,1.74,3.51,1,Account,0,1,2,226,9,1,0
90330,1801.2458,0.0429,2.57,0.0,0.0,2.57,0,Technical,1,0,2,226,9,1,1
90331,1801.2556,0.0331,1.99,0.1078,6.47,8.46,1,Billing,0,1,2,226,9,1,0
90332,1801.2766,0.024,1.44,0.0478,2.87,4.31,3,Account,0,1,2,226,9,1,0
90333,1801.2821,0.0434,2.61,0.0228,1.37,3.98,2,General,0,1,2,226,9,1,1
90334,1801.2899,0.0585,3.51,0.0,0.0,3.51,0,Billing,1,0,2,226,9,1,1
90335,1801.3044,0.0439,2.64,0.0,0.0,2.64,0,General,1,0,2,226,9,1,1
90336,1801.307,0.0414,2.49,0.0,0.0,2.49,0,Technical,1,0,2,226,9,1,1
90337,1801.3117,0.0367,2.2,0.0,0.0,2.2,0,Complaint,1,0,2,226,9,1,1
90338,1801.344,0.0044,0.26,0.0399,2.39,2.66,2,Account,0,1,2,226,9,1,0
90339,1801.4,0.0,0.0,0.0598,3.59,3.59,3,Technical,0,1,0,226,9,1,0
90340,1801.4698,0.0,0.0,0.0561,3.36,3.36,2,Billing,0,1,0,226,9,1,0
90341,1801.5252,0.0,0.0,0.0641,3.85,3.85,1,Technical,0,1,1,226,9,1,0
90342,1801.5822,0.0,0.0,0.0465,2.79,2.79,3,General,0,1,1,226,9,1,0
90343,1801.6166,0.0,0.0,0.0235,1.41,1.41,2,General,0,1,1,226,9,1,0
90344,1801.6432,0.0,0.0,0.036,2.16,2.16,1,Billing,0,1,0,226,9,1,0
90345,1801.6485,0.0,0.0,0.0338,2.03,2.03,3,Billing,0,1,1,226,9,1,0
90346,1801.6601,0.0,0.0,0.0455,2.73,2.73,2,Account,0,1,2,226,9,1,0
90347,1801.6703,0.009,0.54,0.0544,3.26,3.8,1,Account,0,1,2,226,9,1,0
90348,1801.6965,0.0,0.0,0.0762,4.57,4.57,3,Billing,0,1,2,226,9,1,0
90349,1801.7094,0.0,0.0,0.0321,1.93,1.93,2,Technical,0,1,2,226,9,1,0
90350,1801.7183,0.0153,0.92,0.0,0.0,0.92,0,Account,1,0,2,226,9,1,0
90351,1801.752,0.0,0.0,0.062,3.72,3.72,1,Billing,0,1,1,226,9,1,0
90352,1801.7797,0.0,0.0,0.0296,1.78,1.78,2,Account,0,1,1,226,9,1,0
90353,1801.7889,0.0,0.0,0.1095,6.57,6.57,3,Complaint,0,1,2,226,9,1,0
90354,1801.7998,0.0096,0.57,0.0,0.0,0.57,0,Technical,1,0,2,226,9,1,0
90355,1801.8445,0.0,0.0,0.0306,1.83,1.83,2,Technical,0,1,1,226,9,1,0
90356,1801.8709,0.0,0.0,0.0284,1.7,1.7,1,Account,0,1,2,226,9,1,0
90357,1801.8943,0.0,0.0,0.0342,2.05,2.05,2,Billing,0,1,2,226,9,1,0
90358,1801.9192,0.0,0.0,0.1649,9.89,9.89,3,Technical,0,1,1,226,9,1,0
90359,1801.9213,0.0,0.0,0.0268,1.61,1.61,1,General,0,1,2,226,9,1,0
90360,1801.9379,0.0,0.0,0.0526,3.16,3.16,2,Billing,0,1,2,226,9,1,0
90361,1801.9448,0.0034,0.2,0.1487,8.92,9.13,1,Complaint,0,1,2,226,9,1,0
90362,1801.9466,0.0439,2.64,0.0,0.0,2.64,0,Billing,1,0,2,226,9,1,1
90363,1801.9728,0.0177,1.06,0.0599,3.59,4.65,2,General,0,1,2,226,9,1,0
90364,1801.9801,0.0703,4.22,0.0218,1.31,5.52,2,General,0,1,2,226,9,1,1
90365,1801.9875,0.0846,5.08,0.0179,1.07,6.15,2,General,0,1,2,226,9,1,1
90366,1802.0079,0.0761,4.57,0.0,0.0,4.57,0,General,1,0,2,226,10,1,1
90367,1802.0299,0.0542,3.25,0.1671,10.03,13.28,3,Complaint,0,1,2,226,10,1,1
90368,1802.0427,0.0473,2.84,0.0,0.0,2.84,0,Billing,1,0,2,226,10,1,1
90369,1802.059,0.031,1.86,0.0,0.0,1.86,0,General,1,0,2,226,10,1,0
90370,1802.0968,0.0,0.0,0.0551,3.31,3.31,2,Billing,0,1,2,226,10,1,0
90371,1802.0991,0.0,0.0,0.043,2.58,2.58,1,Technical,0,1,2,226,10,1,0
90372,1802.1004,0.0416,2.5,0.0,0.0,2.5,0,Billing,1,0,2,226,10,1,1
90373,1802.1218,0.0203,1.22,0.0,0.0,1.22,0,Billing,1,0,2,226,10,1,0
90374,1802.1403,0.0018,0.11,0.0843,5.06,5.16,1,Technical,0,1,2,226,10,1,0
90375,1802.1444,0.0075,0.45,0.0548,3.29,3.74,2,Account,0,1,2,226,10,1,0
90376,1802.1592,0.0476,2.85,0.0911,5.47,8.32,2,Complaint,0,1,2,226,10,1,1
90377,1802.1865,0.0398,2.39,0.0,0.0,2.39,0,Billing,1,0,2,226,10,1,1
90378,1802.2128,0.0135,0.81,0.0249,1.5,2.3,1,Account,0,1,2,226,10,1,0
90379,1802.231,0.0202,1.21,0.0,0.0,1.21,0,Technical,1,0,2,226,10,1,0
90380,1802.2338,0.0174,1.05,0.0377,2.26,3.31,3,General,0,1,2,226,10,1,0
90381,1802.241,0.0103,0.62,0.0491,2.95,3.56,1,Technical,0,1,2,226,10,1,0
90382,1802.2514,0.0375,2.25,0.0649,3.89,6.14,3,Billing,0,1,2,226,10,1,1
90383,1802.2825,0.0154,0.92,0.0236,1.42,2.34,2,General,0,1,2,226,10,1,0
90384,1802.2982,0.0022,0.13,0.0314,1.89,2.02,1,Account,0,1,2,226,10,1,0
90385,1802.3246,0.0,0.0,0.0836,5.02,5.02,2,Technical,0,1,2,226,10,1,0
90386,1802.376,0.0,0.0,0.1747,10.48,10.48,1,Complaint,0,1,1,226,10,1,0
90387,1802.3956,0.0,0.0,0.0306,1.84,1.84,3,Account,0,1,2,226,10,1,0
90388,1802.401,0.0072,0.43,0.0138,0.83,1.26,2,Account,0,1,2,226,10,1,0
90389,1802.404,0.018,1.08,0.0325,1.95,3.03,2,Billing,0,1,2,226,10,1,0
90390,1802.404,0.0222,1.33,0.0529,3.17,4.51,3,Technical,0,1,2,226,10,1,0
90391,1802.4078,0.0466,2.8,0.0407,2.44,5.24,2,General,0,1,2,226,10,1,1
90392,1802.4141,0.065,3.9,0.0,0.0,3.9,0,General,1,0,2,226,10,1,1
90393,1802.4204,0.0587,3.52,0.0,0.0,3.52,0,Technical,1,0,2,226,10,1,1
90394,1802.4424,0.0367,2.2,0.0,0.0,2.2,0,Billing,1,0,2,226,10,1,1
90395,1802.4457,0.0334,2.01,0.0199,1.19,3.2,3,General,0,1,2,226,10,1,1
90396,1802.4571,0.0381,2.29,0.0,0.0,2.29,0,Technical,1,0,2,226,10,1,1
90397,1802.4572,0.038,2.28,0.0576,3.46,5.74,2,Billing,0,1,2,226,10,1,1
90398,1802.4632,0.0357,2.14,0.0323,1.94,4.08,3,Account,0,1,2,226,10,1,1
90399,1802.4641,0.0671,4.03,0.0,0.0,4.03,0,Technical,1,0,2,226,10,1,1
90400,1802.4888,0.0424,2.54,0.0,0.0,2.54,0,Account,1,0,2,226,10,1,1
90401,1802.4976,0.0337,2.02,0.0,0.0,2.02,0,Billing,1,0,2,226,10,1,1
90402,1802.5106,0.0206,1.23,0.14,8.4,9.63,3,Technical,0,1,2,226,10,1,0
90403,1802.5393,0.0114,0.68,0.0761,4.57,5.25,1,Account,0,1,2,226,10,1,0
90404,1802.5791,0.0,0.0,0.0526,3.16,3.16,2,Account,0,1,2,226,10,1,0
90405,1802.5936,0.0332,1.99,0.0,0.0,1.99,0,Billing,1,0,2,226,10,1,0
90406,1802.6146,0.0122,0.73,0.0286,1.71,2.45,1,Account,0,1,2,226,10,1,0
90407,1802.6412,0.0,0.0,0.0417,2.5,2.5,2,Billing,0,1,2,226,10,1,0
90408,1802.6479,0.0074,0.45,0.0858,5.15,5.6,1,Billing,0,1,2,226,10,1,0
90409,1802.6725,0.0,0.0,0.0479,2.88,2.88,3,Complaint,0,1,2,226,10,1,0
90410,1802.6937,0.0,0.0,0.0659,3.95,3.95,2,Billing,0,1,2,226,10,1,0
90411,1802.7054,0.015,0.9,0.0,0.0,0.9,0,General,1,0,2,226,10,1,0
90412,1802.7137,0.0067,0.4,0.0722,4.33,4.73,3,Complaint,0,1,2,226,10,1,0
90413,1802.7865,0.0,0.0,0.0227,1.36,1.36,1,General,0,1,1,226,10,1,0
90414,1802.8723,0.0,0.0,0.1143,6.86,6.86,2,Technical,0,1,0,226,10,1,0
90415,1802.8961,0.0,0.0,0.0366,2.2,2.2,3,Account,0,1,1,226,10,1,0
90416,1802.9058,0.0,0.0,0.0702,4.21,4.21,1,Billing,0,1,2,226,10,1,0
90417,1802.9336,0.0,0.0,0.0189,1.14,1.14,3,Account,0,1,2,226,10,1,0
90418,1802.9564,0.0,0.0,0.1407,8.44,8.44,3,Technical,0,1,2,226,10,1,0
90419,1802.9721,0.0038,0.23,0.016,0.96,1.19,1,Account,0,1,2,226,10,1,0
90420,1802.9749,0.0117,0.7,0.021,1.26,1.96,2,Technical,0,1,2,226,10,1,0
90421,1803.0335,0.0,0.0,0.0642,3.85,3.85,1,Billing,0,1,1,226,11,1,0
90422,1803.0388,0.0,0.0,0.0485,2.91,2.91,2,General,0,1,2,226,11,1,0
90423,1803.0488,0.0386,2.31,0.0,0.0,2.31,0,Technical,1,0,2,226,11,1,1
90424,1803.0572,0.0302,1.81,0.0579,3.48,5.29,2,Technical,0,1,2,226,11,1,0
90425,1803.0605,0.0365,2.19,0.0,0.0,2.19,0,Account,1,0,2,226,11,1,1
90426,1803.061,0.036,2.16,0.0,0.0,2.16,0,Billing,1,0,2,226,11,1,1
90427,1803.1142,0.0,0.0,0.0331,1.99,1.99,3,Billing,0,1,1,226,11,1,0
90428,1803.1411,0.0,0.0,0.052,3.12,3.12,1,Technical,0,1,2,226,11,1,0
90429,1803.1415,0.0038,0.23,0.0659,3.95,4.18,2,Technical,0,1,2,226,11,1,0
90430,1803.1648,0.0,0.0,0.0352,2.11,2.11,3,Billing,0,1,2,226,11,1,0
90431,1803.1676,0.0256,1.53,0.0,0.0,1.53,0,Technical,1,0,2,226,11,1,0
90432,1803.1933,0.0,0.0,0.0623,3.74,3.74,1,Billing,0,1,2,226,11,1,0
90433,1803.2074,0.0,0.0,0.045,2.7,2.7,3,Account,0,1,2,226,11,1,0
90434,1803.2836,0.0,0.0,0.0388,2.33,2.33,2,General,0,1,0,226,11,1,0
90435,1803.2949,0.0,0.0,0.0789,4.73,4.73,3,Technical,0,1,1,226,11,1,0
90436,1803.3225,0.0,0.0,0.0242,1.45,1.45,1,Billing,0,1,1,226,11,1,0
90437,1803.3234,0.0,0.0,0.0324,1.94,1.94,2,General,0,1,2,226,11,1,0
90438,1803.3782,0.0,0.0,0.0862,5.17,5.17,1,Technical,0,1,0,226,11,1,0
90439,1803.3948,0.0,0.0,0.0273,1.64,1.64,2,Account,0,1,1,226,11,1,0
90440,1803.4023,0.0,0.0,0.0785,4.71,4.71,3,Billing,0,1,2,226,11,1,0
90441,1803.405,0.0171,1.02,0.0646,3.87,4.9,2,Account,0,1,2,226,11,1,0
90442,1803.4255,0.039,2.34,0.0,0.0,2.34,0,Billing,1,0,2,226,11,1,1
90443,1803.4529,0.0115,0.69,0.097,5.82,6.52,1,Billing,0,1,2,226,11,1,0
90444,1803.4547,0.0261,1.56,0.1102,6.61,8.17,3,Technical,0,1,2,226,11,1,0
90445,1803.4583,0.0283,1.7,0.0568,3.41,5.11,2,Billing,0,1,2,226,11,1,0
90446,1803.468,0.0754,4.53,0.0,0.0,4.53,0,Billing,1,0,2,226,11,1,1
90447,1803.5062,0.0373,2.24,0.1009,6.06,8.29,2,Complaint,0,1,2,226,11,1,1
90448,1803.5876,0.0,0.0,0.0507,3.04,3.04,1,Technical,0,1,2,226,11,1,0
90449,1803.615,0.0,0.0,0.0404,2.42,2.42,3,Billing,0,1,2,226,11,1,0
90450,1803.6151,0.0233,1.4,0.2482,14.89,16.29,1,Complaint,0,1,2,226,11,1,0
90451,1803.6618,0.0,0.0,0.0452,2.71,2.71,2,General,0,1,1,226,11,1,0
90452,1803.6624,0.0,0.0,0.0905,5.43,5.43,3,Billing,0,1,2,226,11,1,0
90453,1803.7079,0.0,0.0,0.0978,5.87,5.87,2,Technical,0,1,2,226,11,1,0
90454,1803.7184,0.0344,2.06,0.0,0.0,2.06,0,Technical,1,0,2,226,11,1,1
90455,1803.7455,0.0073,0.44,0.0,0.0,0.44,0,Technical,1,0,2,226,11,1,0
90456,1803.7473,0.0055,0.33,0.025,1.5,1.83,3,Account,0,1,2,226,11,1,0
90457,1803.7509,0.0269,1.61,0.0565,3.39,5.01,3,Account,0,1,2,226,11,1,0
90458,1803.7629,0.0428,2.57,0.0,0.0,2.57,0,General,1,0,2,226,11,1,1
90459,1803.7637,0.042,2.52,0.0,0.0,2.52,0,Complaint,1,0,2,226,11,1,1
90460,1803.7736,0.0321,1.93,0.0,0.0,1.93,0,Account,1,0,2,226,11,1,0
90461,1803.8015,0.0042,0.25,0.0735,4.41,4.66,2,Technical,0,1,2,226,11,1,0
90462,1803.8227,0.0116,0.7,0.0446,2.68,3.37,3,Account,0,1,2,226,11,1,0
90463,1803.8314,0.0476,2.85,0.0,0.0,2.85,0,Billing,1,0,2,226,11,1,1
90464,1803.8316,0.0474,2.84,0.0,0.0,2.84,0,Account,1,0,2,226,11,1,1
90465,1803.8379,0.0411,2.47,0.1061,6.37,8.83,3,Technical,0,1,2,226,11,1,1
90466,1803.8678,0.0114,0.68,0.0807,4.84,5.52,2,Billing,0,1,2,226,11,1,0
90467,1803.8761,0.0104,0.62,0.1104,6.62,7.25,1,Technical,0,1,2,226,11,1,0
90468,1803.8856,0.0742,4.45,0.0,0.0,4.45,0,Complaint,1,0,2,226,11,1,1
90469,1803.8871,0.0727,4.36,0.0,0.0,4.36,0,Technical,1,0,2,226,11,1,1
90470,1803.9056,0.0543,3.26,0.0,0.0,3.26,0,Technical,1,0,2,226,11,1,1
90471,1803.925,0.0348,2.09,0.0513,3.08,5.17,2,Account,0,1,2,226,11,1,1
90472,1803.9363,0.0488,2.93,0.0927,5.56,8.49,3,Technical,0,1,2,226,11,1,1
90473,1803.9649,0.032,1.92,0.0,0.0,1.92,0,Billing,1,0,2,226,11,1,0
90474,1804.0068,0.0,0.0,0.0621,3.73,3.73,1,Technical,0,1,2,226,12,0,0
90475,1804.0345,0.0,0.0,0.0498,2.99,2.99,2,Account,0,1,2,226,12,0,0
90476,1804.0502,0.0186,1.12,0.071,4.26,5.38,1,Billing,0,1,2,226,12,0,0
90477,1804.1051,0.0,0.0,0.1638,9.83,9.83,3,Technical,0,1,1,226,12,0,0
90478,1804.1148,0.0,0.0,0.0673,4.04,4.04,2,Technical,0,1,2,226,12,0,0
90479,1804.136,0.0038,0.23,0.1595,9.57,9.8,1,Complaint,0,1,2,226,12,0,0
90480,1804.1532,0.0289,1.73,0.0357,2.14,3.87,2,General,0,1,2,226,12,0,0
90481,1804.19,0.0277,1.66,0.0691,4.15,5.81,2,Billing,0,1,2,226,12,0,0
90482,1804.2038,0.0651,3.91,0.0,0.0,3.91,0,Billing,1,0,2,226,12,0,1
90483,1804.22,0.049,2.94,0.054,3.24,6.18,3,Technical,0,1,2,226,12,0,1
90484,1804.2321,0.0547,3.28,0.0,0.0,3.28,0,General,1,0,2,226,12,0,1
90485,1804.2351,0.0517,3.1,0.0,0.0,3.1,0,Billing,1,0,2,226,12,0,1
90486,1804.2786,0.0082,0.49,0.0228,1.37,1.86,2,Account,0,1,2,226,12,0,0
90487,1804.3182,0.0,0.0,0.0677,4.06,4.06,1,Technical,0,1,1,226,12,0,0
90488,1804.3424,0.0,0.0,0.0498,2.99,2.99,2,Technical,0,1,1,226,12,0,0
90489,1804.351,0.0,0.0,0.0471,2.82,2.82,3,Billing,0,1,2,226,12,0,0
90490,1804.3598,0.0261,1.57,0.0,0.0,1.57,0,Technical,1,0,2,226,12,0,0
90491,1804.3605,0.0254,1.52,0.0,0.0,1.52,0,General,1,0,2,226,12,0,0
90492,1804.3621,0.0237,1.42,0.0634,3.8,5.23,1,Billing,0,1,2,226,12,0,0
90493,1804.3765,0.0157,0.94,0.0247,1.48,2.42,2,Billing,0,1,2,226,12,0,0
90494,1804.3775,0.0205,1.23,0.0,0.0,1.23,0,Billing,1,0,2,226,12,0,0
90495,1804.3796,0.0184,1.1,0.0,0.0,1.1,0,General,1,0,2,226,12,0,0
90496,1804.3854,0.0126,0.76,0.0852,5.11,5.87,3,Account,0,1,2,226,12,0,0
90497,1804.3948,0.0222,1.33,0.0503,3.02,4.34,2,Technical,0,1,2,226,12,0,0
90498,1804.4082,0.041,2.46,0.0,0.0,2.46,0,Billing,1,0,2,226,12,0,1
90499,1804.4161,0.0332,1.99,0.0,0.0,1.99,0,Billing,1,0,2,226,12,0,0
90500,1804.4726,0.0,0.0,0.016,0.96,0.96,1,General,0,1,1,226,12,0,0
90501,1804.5328,0.0,0.0,0.1083,6.5,6.5,2,Billing,0,1,0,226,12,0,0
90502,1804.534,0.0,0.0,0.0383,2.3,2.3,3,Billing,0,1,1,226,12,0,0
90503,1804.6186,0.0,0.0,0.072,4.32,4.32,1,Technical,0,1,1,226,12,0,0
90504,1804.6224,0.0,0.0,0.0318,1.91,1.91,3,General,0,1,2,226,12,0,0
90505,1804.6304,0.0108,0.65,0.0333,2.0,2.64,2,Account,0,1,2,226,12,0,0
90506,1804.6667,0.0,0.0,0.1102,6.61,6.61,3,Complaint,0,1,2,226,12,0,0
90507,1804.69,0.0,0.0,0.0064,0.38,0.38,2,General,0,1,2,226,12,0,0
90508,1804.6912,0.0,0.0,0.0241,1.45,1.45,1,Billing,0,1,2,226,12,0,0
90509,1804.721,0.0,0.0,0.0312,1.87,1.87,2,Billing,0,1,1,226,12,0,0
90510,1804.7427,0.0,0.0,0.0299,1.79,1.79,1,Billing,0,1,2,226,12,0,0
90511,1804.8028,0.0,0.0,0.0401,2.4,2.4,2,Account,0,1,0,226,12,0,0
90512,1804.851,0.0,0.0,0.0375,2.25,2.25,1,Billing,0,1,0,226,12,0,0
90513,1804.925,0.0,0.0,0.0273,1.64,1.64,3,Billing,0,1,0,226,12,0,0
90514,1804.9371,0.0,0.0,0.1204,7.22,7.22,2,Technical,0,1,1,226,12,0,0
90515,1804.9616,0.0,0.0,0.0408,2.45,2.45,1,General,0,1,1,226,12,0,0
90516,1805.027,0.0,0.0,0.0318,1.91,1.91,3,Account,0,1,1,226,13,0,0
90517,1805.027,0.0,0.0,0.0517,3.1,3.1,1,Account,0,1,2,226,13,0,0
90518,1805.0581,0.0,0.0,0.0381,2.29,2.29,2,Account,0,1,2,226,13,0,0
90519,1805.0592,0.0,0.0,0.116,6.96,6.96,3,Technical,0,1,2,226,13,0,0
90520,1805.1958,0.0,0.0,0.0334,2.01,2.01,1,Account,0,1,0,226,13,0,0
90521,1805.1961,0.0,0.0,0.0424,2.55,2.55,2,Technical,0,1,1,226,13,0,0
90522,1805.2122,0.0,0.0,0.1322,7.93,7.93,3,Technical,0,1,2,226,13,0,0
90523,1805.227,0.0023,0.14,0.0356,2.14,2.27,1,Account,0,1,2,226,13,0,0
90524,1805.2342,0.0043,0.26,0.0695,4.17,4.42,2,Billing,0,1,2,226,13,0,0
90525,1805.2606,0.0043,0.26,0.0701,4.2,4.46,1,Billing,0,1,2,226,13,0,0
90526,1805.2665,0.0414,2.49,0.0477,2.86,5.35,2,Billing,0,1,2,226,13,0,1
90527,1805.2734,0.0615,3.69,0.0,0.0,3.69,0,Account,1,0,2,226,13,0,1
90528,1805.2774,0.0575,3.45,0.0,0.0,3.45,0,Billing,1,0,2,226,13,0,1
90529,1805.3024,0.0325,1.95,0.0842,5.05,7.0,1,Billing,0,1,2,226,13,0,0
90530,1805.3061,0.0383,2.3,0.0381,2.29,4.59,3,Billing,0,1,2,226,13,0,1
90531,1805.3517,0.004,0.24,0.0687,4.12,4.36,2,Account,0,1,2,226,13,0,0
90532,1805.3585,0.0241,1.44,0.0614,3.68,5.13,3,Account,0,1,2,226,13,0,0
90533,1805.3731,0.0459,2.76,0.0,0.0,2.76,0,Technical,1,0,2,226,13,0,1
90534,1805.386,0.033,1.98,0.0286,1.72,3.7,1,General,0,1,2,226,13,0,0
90535,1805.4103,0.0142,0.85,0.06,3.6,4.45,2,Complaint,0,1,2,226,13,0,0
90536,1805.4156,0.0284,1.7,0.1369,8.21,9.91,3,Technical,0,1,2,226,13,0,0
90537,1805.4521,0.0,0.0,0.0345,2.07,2.07,1,General,0,1,2,226,13,0,0
90538,1805.4789,0.0055,0.33,0.0509,3.06,3.39,2,Account,0,1,2,226,13,0,0
90539,1805.4873,0.0,0.0,0.027,1.62,1.62,1,Billing,0,1,2,226,13,0,0
90540,1805.4898,0.0244,1.46,0.0,0.0,1.46,0,Technical,1,0,2,226,13,0,0
90541,1805.5039,0.0103,0.62,0.0,0.0,0.62,0,Technical,1,0,2,226,13,0,0
90542,1805.5826,0.0,0.0,0.0962,5.77,5.77,1,Complaint,0,1,0,226,13,0,0
90543,1805.5831,0.0,0.0,0.0701,4.2,4.2,2,Complaint,0,1,1,226,13,0,0
90544,1805.6204,0.0,0.0,0.0456,2.74,2.74,3,Billing,0,1,2,226,13,0,0
90545,1805.6445,0.0087,0.52,0.11,6.6,7.12,2,Technical,0,1,2,226,13,0,0
90546,1805.6485,0.0175,1.05,0.0556,3.34,4.39,3,General,0,1,2,226,13,0,0
90547,1805.6615,0.0173,1.04,0.028,1.68,2.72,1,General,0,1,2,226,13,0,0
90548,1805.6812,0.0256,1.54,0.0312,1.87,3.41,1,General,0,1,2,226,13,0,0
90549,1805.7051,0.0165,0.99,0.0834,5.01,6.0,3,Billing,0,1,2,226,13,0,0
90550,1805.7559,0.0,0.0,0.0335,2.01,2.01,1,General,0,1,2,226,13,0,0
90551,1805.7972,0.0,0.0,0.0897,5.38,5.38,2,Technical,0,1,1,226,13,0,0
90552,1805.8052,0.0,0.0,0.0434,2.6,2.6,1,Technical,0,1,1,226,13,0,0
90553,1805.8077,0.0,0.0,0.0441,2.64,2.64,3,Billing,0,1,2,226,13,0,0
90554,1805.8099,0.0386,2.32,0.0,0.0,2.32,0,Billing,1,0,2,226,13,0,1
90555,1805.8793,0.0,0.0,0.0453,2.72,2.72,1,Account,0,1,1,226,13,0,0
90556,1805.9416,0.0,0.0,0.0689,4.13,4.13,3,Technical,0,1,0,226,13,0,0
90557,1805.9759,0.0,0.0,0.0894,5.36,5.36,2,Technical,0,1,1,226,13,0,0
90558,1806.0546,0.0,0.0,0.0242,1.45,1.45,1,Account,0,1,1,226,14,1,0
90559,1806.061,0.0,0.0,0.0601,3.61,3.61,3,Billing,0,1,2,226,14,1,0
90560,1806.0959,0.0,0.0,0.0299,1.79,1.79,2,General,0,1,1,226,14,1,0
90561,1806.1099,0.0,0.0,0.0172,1.03,1.03,1,Billing,0,1,2,226,14,1,0
90562,1806.142,0.0,0.0,0.1216,7.29,7.29,3,Billing,0,1,0,226,14,1,0
90563,1806.1609,0.0,0.0,0.0237,1.42,1.42,2,Account,0,1,1,226,14,1,0
90564,1806.1983,0.0,0.0,0.02,1.2,1.2,1,Account,0,1,1,226,14,1,0
90565,1806.2084,0.0,0.0,0.0279,1.67,1.67,2,Account,0,1,2,226,14,1,0
90566,1806.2989,0.0,0.0,0.0352,2.11,2.11,1,Account,0,1,0,226,14,1,0
90567,1806.3038,0.0,0.0,0.1261,7.57,7.57,2,Technical,0,1,1,226,14,1,0
